Name,Label
,Ses05F_script02_2_M030,xxx
,Ses05F_script02_2_M031,sad
,Ses05F_script02_2_M032,sad
,Ses05F_script02_2_M033,sad
,Ses05F_script02_2_M034,xxx
,Ses05F_script02_2_M035,hap
,Ses05F_script02_2_M036,hap
,Ses05F_script02_2_M037,hap
,Ses05F_script02_2_M038,xxx
,Ses05F_script02_2_M039,xxx
,Ses05F_script02_2_M040,hap
,Ses05F_script02_2_M041,hap
,Ses05M_script03_1_F000,fea
,Ses05M_script03_1_F001,exc
,Ses05M_script03_1_F002,exc
,Ses05M_script03_1_F003,exc
,Ses05M_script03_1_F004,exc
,Ses05M_script03_1_F005,exc
,Ses05M_script03_1_F006,xxx
,Ses05M_script03_1_F007,xxx
,Ses05M_script03_1_F008,xxx
,Ses05M_script03_1_F009,xxx
,Ses05M_script03_1_F010,xxx
,Ses05M_script03_1_F011,neu
,Ses05M_script03_1_F012,neu
,Ses05M_script03_1_F013,neu
,Ses05M_script03_1_F014,xxx
,Ses05M_script03_1_F015,neu
,Ses05M_script03_1_F016,xxx
,Ses05M_script03_1_F017,neu
,Ses05M_script03_1_F018,xxx
,Ses05M_script03_1_F019,xxx
,Ses05M_script03_1_F020,neu
,Ses05M_script03_1_F021,xxx
,Ses05M_script03_1_F022,xxx
,Ses05M_script03_1_F023,xxx
,Ses05M_script03_1_F024,exc
,Ses05M_script03_1_F025,xxx
,Ses05M_script03_1_F026,exc
,Ses05M_script03_1_F027,xxx
,Ses05M_script03_1_F028,xxx
,Ses05M_script03_1_F029,xxx
,Ses05M_script03_1_F030,xxx
,Ses05M_script03_1_F031,neu
,Ses05M_script03_1_M000,xxx
,Ses05M_script03_1_M001,exc
,Ses05M_script03_1_M002,fea
,Ses05M_script03_1_M003,neu
,Ses05M_script03_1_M004,exc
,Ses05M_script03_1_M005,xxx
,Ses05M_script03_1_M006,exc
,Ses05M_script03_1_M007,exc
,Ses05M_script03_1_M008,exc
,Ses05M_script03_1_M009,exc
,Ses05M_script03_1_M010,exc
,Ses05M_script03_1_M011,exc
,Ses05M_script03_1_M012,exc
,Ses05M_script03_1_M013,exc
,Ses05M_script03_1_M014,exc
,Ses05M_script03_1_M015,exc
,Ses05M_script03_1_M016,exc
,Ses05M_script03_1_M017,xxx
,Ses05M_script03_1_M018,exc
,Ses05M_script03_1_M019,xxx
,Ses05M_script03_1_M020,exc
,Ses05M_script03_1_M021,exc
,Ses05M_script03_1_M022,exc
,Ses05M_script03_1_M023,exc
,Ses05M_script03_1_M024,exc
,Ses05M_script03_1_M025,exc
,Ses05M_script03_1_M026,exc
,Ses05M_script03_1_M027,exc
,Ses05M_script03_1_M028,exc
,Ses05M_script03_1_M029,exc
,Ses05M_script03_1_M030,exc
,Ses05M_script03_1_M031,exc
,Ses05M_script03_1_M032,exc
,Ses05M_script03_1_M033,exc
,Ses05M_script03_1_M034,xxx
,Ses05M_impro02_F000,xxx
,Ses05M_impro02_F001,sur
,Ses05M_impro02_F002,fea
,Ses05M_impro02_F003,fea
,Ses05M_impro02_F004,xxx
,Ses05M_impro02_F005,xxx
,Ses05M_impro02_F006,fru
,Ses05M_impro02_F007,xxx
,Ses05M_impro02_F008,sur
,Ses05M_impro02_F009,fru
,Ses05M_impro02_F010,fru
,Ses05M_impro02_F011,xxx
,Ses05M_impro02_F012,neu
,Ses05M_impro02_F013,sad
,Ses05M_impro02_F014,xxx
,Ses05M_impro02_F015,fea
,Ses05M_impro02_F016,fea
,Ses05M_impro02_F017,fea
,Ses05M_impro02_F018,xxx
,Ses05M_impro02_F019,fea
,Ses05M_impro02_F020,sad
,Ses05M_impro02_F021,sad
,Ses05M_impro02_F022,xxx
,Ses05M_impro02_F023,sad
,Ses05M_impro02_F024,sad
,Ses05M_impro02_M000,sad
,Ses05M_impro02_M001,sad
,Ses05M_impro02_M002,xxx
,Ses05M_impro02_M003,xxx
,Ses05M_impro02_M004,xxx
,Ses05M_impro02_M005,xxx
,Ses05M_impro02_M006,xxx
,Ses05M_impro02_M007,sad
,Ses05M_impro02_M008,fru
,Ses05M_impro02_M009,xxx
,Ses05M_impro02_M010,sad
,Ses05M_impro02_M011,sad
,Ses05M_impro02_M012,sad
,Ses05M_impro02_M013,sad
,Ses05M_impro02_M014,xxx
,Ses05M_impro02_M015,xxx
,Ses05M_impro02_M016,xxx
,Ses05M_impro02_M017,fru
,Ses05M_impro02_M018,sad
,Ses05M_impro02_M019,sad
,Ses05M_impro02_M020,xxx
,Ses05M_impro02_M021,sad
,Ses05M_impro02_M022,sad
,Ses05M_impro02_M023,sad
,Ses05M_impro02_M024,sad
,Ses05M_impro02_M025,sad
,Ses05M_impro02_M026,xxx
,Ses05M_impro02_M027,sad
,Ses05M_impro02_M028,sad
,Ses05M_impro02_M029,sad
,Ses05M_impro02_M030,exc
,Ses05M_impro02_M031,xxx
,Ses05M_impro02_M032,xxx
,Ses05M_impro03_F000,neu
,Ses05M_impro03_F001,sur
,Ses05M_impro03_F002,exc
,Ses05M_impro03_F003,exc
,Ses05M_impro03_F004,exc
,Ses05M_impro03_F005,hap
,Ses05M_impro03_F006,neu
,Ses05M_impro03_F007,exc
,Ses05M_impro03_F008,hap
,Ses05M_impro03_F009,hap
,Ses05M_impro03_F010,hap
,Ses05M_impro03_F011,hap
,Ses05M_impro03_F012,hap
,Ses05M_impro03_F013,hap
,Ses05M_impro03_F014,exc
,Ses05M_impro03_F015,exc
,Ses05M_impro03_F016,hap
,Ses05M_impro03_F017,hap
,Ses05M_impro03_F018,exc
,Ses05M_impro03_F019,exc
,Ses05M_impro03_F020,hap
,Ses05M_impro03_F021,hap
,Ses05M_impro03_F022,hap
,Ses05M_impro03_F023,exc
,Ses05M_impro03_F024,xxx
,Ses05M_impro03_F025,xxx
,Ses05M_impro03_F026,neu
,Ses05M_impro03_F027,neu
,Ses05M_impro03_F028,xxx
,Ses05M_impro03_F029,xxx
,Ses05M_impro03_F030,neu
,Ses05M_impro03_F031,hap
,Ses05M_impro03_M000,exc
,Ses05M_impro03_M001,exc
,Ses05M_impro03_M002,exc
,Ses05M_impro03_M003,exc
,Ses05M_impro03_M004,hap
,Ses05M_impro03_M005,xxx
,Ses05M_impro03_M006,hap
,Ses05M_impro03_M007,hap
,Ses05M_impro03_M008,hap
,Ses05M_impro03_M009,hap
,Ses05M_impro03_M010,hap
,Ses05M_impro03_M011,hap
,Ses05M_impro03_M012,hap
,Ses05M_impro03_M013,hap
,Ses05M_impro03_M014,hap
,Ses05M_impro03_M015,hap
,Ses05M_impro03_M016,hap
,Ses05M_impro03_M017,xxx
,Ses05M_impro03_M018,hap
,Ses05M_impro03_M019,neu
,Ses05M_impro03_M020,exc
,Ses05M_impro03_M021,exc
,Ses05M_impro03_M022,xxx
,Ses05M_impro03_M023,hap
,Ses05M_impro03_M024,hap
,Ses05M_impro03_M025,hap
,Ses05M_impro03_M026,hap
,Ses05M_impro03_M027,hap
,Ses05M_impro03_M028,hap
,Ses05M_impro03_M029,exc
,Ses05M_impro03_M030,hap
,Ses05M_impro03_M031,hap
,Ses05M_impro03_M032,hap
,Ses05M_impro03_M033,hap
,Ses05F_impro06_F000,sad
,Ses05F_impro06_F001,sad
,Ses05F_impro06_F002,sad
,Ses05F_impro06_F003,sad
,Ses05F_impro06_F004,sad
,Ses05F_impro06_F005,sad
,Ses05F_impro06_F006,sad
,Ses05F_impro06_F007,sad
,Ses05F_impro06_F008,sad
,Ses05F_impro06_F009,sad
,Ses05F_impro06_F010,sad
,Ses05F_impro06_F011,sad
,Ses05F_impro06_F012,sad
,Ses05F_impro06_F013,sad
,Ses05F_impro06_F014,sad
,Ses05F_impro06_F015,sad
,Ses05F_impro06_F016,sad
,Ses05F_impro06_F017,sad
,Ses05F_impro06_F018,sad
,Ses05F_impro06_F019,sad
,Ses05F_impro06_F020,sad
,Ses05F_impro06_F021,sad
,Ses05F_impro06_F022,sad
,Ses05F_impro06_F023,sad
,Ses05F_impro06_F024,sad
,Ses05F_impro06_F025,sad
,Ses05F_impro06_F026,sad
,Ses05F_impro06_F027,sad
,Ses05F_impro06_F028,xxx
,Ses05F_impro06_F029,sad
,Ses05F_impro06_M000,xxx
,Ses05F_impro06_M001,sad
,Ses05F_impro06_M002,sad
,Ses05F_impro06_M003,sad
,Ses05F_impro06_M004,sad
,Ses05F_impro06_M005,sad
,Ses05F_impro06_M006,sad
,Ses05F_impro06_M007,sad
,Ses05F_impro06_M008,sad
,Ses05F_impro06_M009,sad
,Ses05F_impro06_M010,neu
,Ses05F_impro06_M011,sad
,Ses05F_impro06_M012,neu
,Ses05F_impro06_M013,neu
,Ses05F_impro06_M014,sad
,Ses05F_impro06_M015,xxx
,Ses05F_impro06_M016,xxx
,Ses05F_impro06_M017,neu
,Ses05F_impro06_M018,neu
,Ses05F_impro06_M019,neu
,Ses05F_impro06_M020,sad
,Ses05F_impro06_M021,neu
,Ses05F_impro06_M022,neu
,Ses05F_impro06_M023,neu
,Ses05F_impro06_M024,neu
,Ses05F_impro06_M025,neu
,Ses05M_script02_1_F000,sad
,Ses05M_script02_1_F001,neu
,Ses05M_script02_1_F002,xxx
,Ses05M_script02_1_F003,xxx
,Ses05M_script02_1_F004,xxx
,Ses05M_script02_1_F005,xxx
,Ses05M_script02_1_F006,xxx
,Ses05M_script02_1_F007,xxx
,Ses05M_script02_1_F008,xxx
,Ses05M_script02_1_F009,xxx
,Ses05M_script02_1_F010,xxx
,Ses05M_script02_1_F011,xxx
,Ses05M_script02_1_F012,xxx
,Ses05M_script02_1_F013,fru
,Ses05M_script02_1_F014,fru
,Ses05M_script02_1_F015,fru
,Ses05M_script02_1_F016,sad
,Ses05M_script02_1_F017,xxx
,Ses05M_script02_1_F018,fru
,Ses05M_script02_1_F019,fru
,Ses05M_script02_1_F020,xxx
,Ses05M_script02_1_M000,exc
,Ses05M_script02_1_M001,exc
,Ses05M_script02_1_M002,exc
,Ses05M_script02_1_M003,exc
,Ses05M_script02_1_M004,xxx
,Ses05M_script02_1_M005,exc
,Ses05M_script02_1_M006,exc
,Ses05M_script02_1_M007,exc
,Ses05M_script02_1_M008,exc
,Ses05M_script02_1_M009,exc
,Ses05M_script02_1_M010,exc
,Ses05M_script02_1_M011,xxx
,Ses05M_script02_1_M012,xxx
,Ses05M_script02_1_M013,xxx
,Ses05M_script02_1_M014,xxx
,Ses05M_script02_1_M015,xxx
,Ses05M_script02_1_M016,fru
,Ses05M_script02_1_M017,exc
,Ses05M_script02_1_M018,exc
,Ses05M_script02_1_M019,exc
,Ses05M_script02_1_M020,exc
,Ses05M_script02_1_M021,exc
,Ses05M_script02_1_M022,fru
,Ses05M_script02_1_M023,exc
,Ses05M_script02_1_M024,fru
,Ses05M_script02_1_M025,fru
,Ses05M_script02_1_M026,xxx
,Ses05M_script02_1_M027,xxx
,Ses05M_script02_1_M028,exc
,Ses05M_script02_1_M029,exc
,Ses05M_script02_1_M030,exc
,Ses05M_script02_1_M031,exc
,Ses05M_script02_1_M032,exc
,Ses05M_script02_1_M033,exc
,Ses05M_impro04_F000,xxx
,Ses05M_impro04_F001,neu
,Ses05M_impro04_F002,neu
,Ses05M_impro04_F003,neu
,Ses05M_impro04_F004,neu
,Ses05M_impro04_F005,neu
,Ses05M_impro04_F006,neu
,Ses05M_impro04_F007,neu
,Ses05M_impro04_F008,neu
,Ses05M_impro04_F009,neu
,Ses05M_impro04_F010,neu
,Ses05M_impro04_F011,neu
,Ses05M_impro04_F012,neu
,Ses05M_impro04_F013,neu
,Ses05M_impro04_F014,neu
,Ses05M_impro04_F015,neu
,Ses05M_impro04_F016,neu
,Ses05M_impro04_F017,neu
,Ses05M_impro04_F018,neu
,Ses05M_impro04_F019,neu
,Ses05M_impro04_F020,neu
,Ses05M_impro04_F021,neu
,Ses05M_impro04_F022,neu
,Ses05M_impro04_F023,neu
,Ses05M_impro04_F024,neu
,Ses05M_impro04_F025,xxx
,Ses05M_impro04_F026,neu
,Ses05M_impro04_F027,neu
,Ses05M_impro04_F028,neu
,Ses05M_impro04_F029,neu
,Ses05M_impro04_F030,neu
,Ses05M_impro04_F031,neu
,Ses05M_impro04_F032,neu
,Ses05M_impro04_F033,fru
,Ses05M_impro04_F034,neu
,Ses05M_impro04_F035,neu
,Ses05M_impro04_F036,neu
,Ses05M_impro04_F037,neu
,Ses05M_impro04_F038,xxx
,Ses05M_impro04_M000,fru
,Ses05M_impro04_M001,fru
,Ses05M_impro04_M002,fru
,Ses05M_impro04_M003,fru
,Ses05M_impro04_M004,fru
,Ses05M_impro04_M005,fru
,Ses05M_impro04_M006,fru
,Ses05M_impro04_M007,fru
,Ses05M_impro04_M008,neu
,Ses05M_impro04_M009,neu
,Ses05M_impro04_M010,neu
,Ses05M_impro04_M011,fru
,Ses05M_impro04_M012,fru
,Ses05M_impro04_M013,fru
,Ses05M_impro04_M014,fru
,Ses05M_impro04_M015,fru
,Ses05M_impro04_M016,fru
,Ses05M_impro04_M017,fru
,Ses05M_impro04_M018,xxx
,Ses05M_impro04_M019,ang
,Ses05M_impro04_M020,ang
,Ses05M_impro04_M021,xxx
,Ses05M_impro04_M022,fru
,Ses05M_impro04_M023,fru
,Ses05M_impro04_M024,fru
,Ses05M_impro04_M025,fru
,Ses05M_impro04_M026,fru
,Ses05M_impro04_M027,fru
,Ses05M_impro04_M028,fru
,Ses05M_impro04_M029,fru
,Ses05M_impro04_M030,fru
,Ses05M_impro04_M031,fru
,Ses05M_impro04_M032,fru
,Ses05M_impro04_M033,fru
,Ses05M_impro04_M034,fru
,Ses05M_impro04_M035,fru
,Ses05M_impro04_M036,xxx
,Ses05M_impro04_M037,fru
,Ses05M_impro04_M038,fru
,Ses05M_impro04_M039,fru
,Ses05M_impro04_M040,ang
,Ses05M_impro04_M041,sad
,Ses05M_impro08_F000,fru
,Ses05M_impro08_F001,fru
,Ses05M_impro08_F002,fru
,Ses05M_impro08_F003,fru
,Ses05M_impro08_F004,fru
,Ses05M_impro08_F005,neu
,Ses05M_impro08_F006,neu
,Ses05M_impro08_F007,neu
,Ses05M_impro08_F008,neu
,Ses05M_impro08_F009,neu
,Ses05M_impro08_F010,xxx
,Ses05M_impro08_F011,neu
,Ses05M_impro08_F012,neu
,Ses05M_impro08_F013,neu
,Ses05M_impro08_F014,neu
,Ses05M_impro08_F015,neu
,Ses05M_impro08_F016,neu
,Ses05M_impro08_F017,neu
,Ses05M_impro08_F018,neu
,Ses05M_impro08_F019,neu
,Ses05M_impro08_F020,xxx
,Ses05M_impro08_F021,sur
,Ses05M_impro08_F022,hap
,Ses05M_impro08_F023,fru
,Ses05M_impro08_F024,xxx
,Ses05M_impro08_F025,hap
,Ses05M_impro08_F026,hap
,Ses05M_impro08_F027,hap
,Ses05M_impro08_F028,hap
,Ses05M_impro08_M000,neu
,Ses05M_impro08_M001,neu
,Ses05M_impro08_M002,neu
,Ses05M_impro08_M003,neu
,Ses05M_impro08_M004,neu
,Ses05M_impro08_M005,neu
,Ses05M_impro08_M006,neu
,Ses05M_impro08_M007,neu
,Ses05M_impro08_M008,neu
,Ses05M_impro08_M009,neu
,Ses05M_impro08_M010,neu
,Ses05M_impro08_M011,neu
,Ses05M_impro08_M012,neu
,Ses05M_impro08_M013,neu
,Ses05M_impro08_M014,neu
,Ses05M_impro08_M015,neu
,Ses05M_impro08_M016,neu
,Ses05M_impro08_M017,neu
,Ses05M_impro08_M018,neu
,Ses05M_impro08_M019,neu
,Ses05M_impro08_M020,neu
,Ses05M_impro08_M021,neu
,Ses05M_impro08_M022,neu
,Ses05M_impro08_M023,neu
,Ses05M_impro08_M024,neu
,Ses05M_impro08_M025,neu
,Ses05M_impro08_M026,hap
,Ses05M_impro08_M027,neu
,Ses05M_impro08_M028,hap
,Ses05M_impro06_F000,xxx
,Ses05M_impro06_F001,xxx
,Ses05M_impro06_F002,sad
,Ses05M_impro06_F003,sad
,Ses05M_impro06_F004,sad
,Ses05M_impro06_F005,sad
,Ses05M_impro06_F006,sad
,Ses05M_impro06_F007,sad
,Ses05M_impro06_F008,sad
,Ses05M_impro06_F009,sad
,Ses05M_impro06_F010,sad
,Ses05M_impro06_M000,sad
,Ses05M_impro06_M001,sad
,Ses05M_impro06_M002,sad
,Ses05M_impro06_M003,sad
,Ses05M_impro06_M004,sad
,Ses05M_impro06_M005,sad
,Ses05M_impro06_M006,sad
,Ses05M_impro06_M007,sad
,Ses05M_impro06_M008,sad
,Ses05M_impro06_M009,sad
,Ses05M_impro06_M010,sad
,Ses05M_impro06_M011,sad
,Ses05M_impro06_M012,sad
,Ses05M_impro06_M013,sad
,Ses05M_impro06_M014,sad
,Ses05M_impro06_M015,xxx
,Ses05M_impro06_M016,xxx
,Ses05M_impro06_M017,sad
,Ses05M_impro06_M018,sad
,Ses05M_impro06_M019,sad
,Ses05M_impro06_M020,sad
,Ses05F_impro02_F000,xxx
,Ses05F_impro02_F001,sad
,Ses05F_impro02_F002,sad
,Ses05F_impro02_F003,xxx
,Ses05F_impro02_F004,sad
,Ses05F_impro02_F005,sad
,Ses05F_impro02_F006,fea
,Ses05F_impro02_F007,xxx
,Ses05F_impro02_F008,sad
,Ses05F_impro02_F009,sad
,Ses05F_impro02_F010,sad
,Ses05F_impro02_F011,sad
,Ses05F_impro02_F012,sad
,Ses05F_impro02_F013,fru
,Ses05F_impro02_F014,fru
,Ses05F_impro02_F015,xxx
,Ses05F_impro02_F016,xxx
,Ses05F_impro02_F017,fru
,Ses05F_impro02_F018,fru
,Ses05F_impro02_F019,xxx
,Ses05F_impro02_F020,fru
,Ses05F_impro02_F021,sad
,Ses05F_impro02_F022,xxx
,Ses05F_impro02_F023,sad
,Ses05F_impro02_F024,sad
,Ses05F_impro02_F025,fru
,Ses05F_impro02_F026,fru
,Ses05F_impro02_F027,sad
,Ses05F_impro02_F028,sad
,Ses05F_impro02_F029,sad
,Ses05F_impro02_F030,xxx
,Ses05F_impro02_F031,sad
,Ses05F_impro02_F032,sad
,Ses05F_impro02_F033,xxx
,Ses05F_impro02_F034,sad
,Ses05F_impro02_F035,sad
,Ses05F_impro02_F036,sad
,Ses05F_impro02_F037,sad
,Ses05F_impro02_F038,sad
,Ses05F_impro02_M000,neu
,Ses05F_impro02_M001,xxx
,Ses05F_impro02_M002,xxx
,Ses05F_impro02_M003,xxx
,Ses05F_impro02_M004,ang
,Ses05F_impro02_M005,ang
,Ses05F_impro02_M006,fru
,Ses05F_impro02_M007,xxx
,Ses05F_impro02_M008,fru
,Ses05F_impro02_M009,xxx
,Ses05F_impro02_M010,ang
,Ses05F_impro02_M011,xxx
,Ses05F_impro02_M012,xxx
,Ses05F_impro02_M013,xxx
,Ses05F_impro02_M014,ang
,Ses05F_impro02_M015,ang
,Ses05F_impro02_M016,fru
,Ses05F_impro02_M017,xxx
,Ses05F_impro02_M018,xxx
,Ses05F_impro02_M019,sur
,Ses05F_impro02_M020,xxx
,Ses05F_impro02_M021,xxx
,Ses05F_impro02_M022,xxx
,Ses05F_impro02_M023,xxx
,Ses05F_impro02_M024,sad
,Ses05F_impro02_M025,sad
,Ses05F_impro02_M026,sad
,Ses05F_impro02_M027,xxx
,Ses05F_impro02_M028,xxx
,Ses05F_impro02_M029,sad
,Ses05F_impro02_M030,xxx
,Ses05F_impro02_M031,sad
,Ses05F_impro02_M032,sad
,Ses05F_impro02_M033,sad
,Ses05F_impro02_M034,sad
,Ses05F_impro02_M035,sad
,Ses05F_impro02_M036,sad
,Ses05F_impro02_M037,xxx
,Ses05F_impro02_M038,xxx
,Ses05F_impro02_M039,sur
,Ses05F_impro02_M040,xxx
,Ses05F_impro02_M041,sad
,Ses05F_script02_1_F000,neu
,Ses05F_script02_1_F001,neu
,Ses05F_script02_1_F002,fru
,Ses05F_script02_1_F003,xxx
,Ses05F_script02_1_F004,fru
,Ses05F_script02_1_F005,neu
,Ses05F_script02_1_F006,xxx
,Ses05F_script02_1_F007,neu
,Ses05F_script02_1_F008,fru
,Ses05F_script02_1_F009,xxx
,Ses05F_script02_1_F010,fru
,Ses05F_script02_1_F011,neu
,Ses05F_script02_1_F012,neu
,Ses05F_script02_1_F013,fru
,Ses05F_script02_1_F014,fru
,Ses05F_script02_1_F015,neu
,Ses05F_script02_1_F016,neu
,Ses05F_script02_1_F017,fru
,Ses05F_script02_1_F018,fru
,Ses05F_script02_1_F019,xxx
,Ses05F_script02_1_M000,exc
,Ses05F_script02_1_M001,exc
,Ses05F_script02_1_M002,exc
,Ses05F_script02_1_M003,exc
,Ses05F_script02_1_M004,fru
,Ses05F_script02_1_M005,fru
,Ses05F_script02_1_M006,fru
,Ses05F_script02_1_M007,fru
,Ses05F_script02_1_M008,xxx
,Ses05F_script02_1_M009,exc
,Ses05F_script02_1_M010,exc
,Ses05F_script02_1_M011,exc
,Ses05F_script02_1_M012,exc
,Ses05F_script02_1_M013,xxx
,Ses05F_script02_1_M014,exc
,Ses05F_script02_1_M015,xxx
,Ses05F_script02_1_M016,xxx
,Ses05F_script02_1_M017,fru
,Ses05F_script02_1_M018,exc
,Ses05F_script02_1_M019,exc
,Ses05F_script02_1_M020,exc
,Ses05F_script02_1_M021,exc
,Ses05F_script02_1_M022,xxx
,Ses05F_script02_1_M023,exc
,Ses05F_script02_1_M024,exc
,Ses05F_script02_1_M025,sur
,Ses05F_script02_1_M026,xxx
,Ses05F_script02_1_M027,fru
,Ses05F_script02_1_M028,xxx
,Ses05F_script02_1_M029,exc
,Ses05F_script02_1_M030,exc
,Ses05F_script02_1_M031,exc
,Ses05F_script02_1_M032,exc
,Ses05F_script02_1_M033,exc
,Ses05F_script02_1_M034,exc
,Ses05F_impro08_F000,neu
,Ses05F_impro08_F001,neu
,Ses05F_impro08_F002,neu
,Ses05F_impro08_F003,neu
,Ses05F_impro08_F004,neu
,Ses05F_impro08_F005,neu
,Ses05F_impro08_F006,fru
,Ses05F_impro08_F007,neu
,Ses05F_impro08_F008,neu
,Ses05F_impro08_F009,neu
,Ses05F_impro08_F010,neu
,Ses05F_impro08_F011,neu
,Ses05F_impro08_F012,neu
,Ses05F_impro08_F013,xxx
,Ses05F_impro08_F014,neu
,Ses05F_impro08_F015,neu
,Ses05F_impro08_F016,neu
,Ses05F_impro08_F017,neu
,Ses05F_impro08_F018,neu
,Ses05F_impro08_F019,neu
,Ses05F_impro08_F020,neu
,Ses05F_impro08_F021,neu
,Ses05F_impro08_F022,neu
,Ses05F_impro08_F023,neu
,Ses05F_impro08_F024,neu
,Ses05F_impro08_F025,neu
,Ses05F_impro08_F026,neu
,Ses05F_impro08_F027,neu
,Ses05F_impro08_F028,neu
,Ses05F_impro08_F029,neu
,Ses05F_impro08_F030,neu
,Ses05F_impro08_F031,xxx
,Ses05F_impro08_F032,neu
,Ses05F_impro08_F033,neu
,Ses05F_impro08_M000,fru
,Ses05F_impro08_M001,fru
,Ses05F_impro08_M002,fru
,Ses05F_impro08_M003,xxx
,Ses05F_impro08_M004,ang
,Ses05F_impro08_M005,ang
,Ses05F_impro08_M006,fru
,Ses05F_impro08_M007,ang
,Ses05F_impro08_M008,fru
,Ses05F_impro08_M009,fru
,Ses05F_impro08_M010,fru
,Ses05F_impro08_M011,fru
,Ses05F_impro08_M012,fru
,Ses05F_impro08_M013,neu
,Ses05F_impro08_M014,fru
,Ses05F_impro08_M015,xxx
,Ses05F_impro08_M016,neu
,Ses05F_impro08_M017,xxx
,Ses05F_impro08_M018,neu
,Ses05F_impro08_M019,neu
,Ses05F_impro08_M020,neu
,Ses05F_impro08_M021,fru
,Ses05F_impro08_M022,neu
,Ses05F_impro08_M023,fru
,Ses05F_impro08_M024,sur
,Ses05F_impro08_M025,hap
,Ses05F_impro08_M026,hap
,Ses05F_impro08_M027,neu
,Ses05F_impro08_M028,hap
,Ses05F_impro08_M029,xxx
,Ses05F_impro08_M030,hap
,Ses05F_impro08_M031,hap
,Ses05F_impro08_M032,xxx
,Ses05M_script01_3_F000,neu
,Ses05M_script01_3_F001,hap
,Ses05M_script01_3_F002,xxx
,Ses05M_script01_3_F003,neu
,Ses05M_script01_3_F004,xxx
,Ses05M_script01_3_F005,xxx
,Ses05M_script01_3_F006,neu
,Ses05M_script01_3_F007,neu
,Ses05M_script01_3_F008,xxx
,Ses05M_script01_3_F009,hap
,Ses05M_script01_3_F010,sad
,Ses05M_script01_3_F011,xxx
,Ses05M_script01_3_F012,hap
,Ses05M_script01_3_F013,exc
,Ses05M_script01_3_F014,xxx
,Ses05M_script01_3_F015,exc
,Ses05M_script01_3_F016,sad
,Ses05M_script01_3_F017,xxx
,Ses05M_script01_3_F018,xxx
,Ses05M_script01_3_F019,sad
,Ses05M_script01_3_F020,sad
,Ses05M_script01_3_F021,sad
,Ses05M_script01_3_F022,neu
,Ses05M_script01_3_F023,sad
,Ses05M_script01_3_F024,sad
,Ses05M_script01_3_F025,sad
,Ses05M_script01_3_F026,xxx
,Ses05M_script01_3_F027,hap
,Ses05M_script01_3_M000,xxx
,Ses05M_script01_3_M001,exc
,Ses05M_script01_3_M002,sur
,Ses05M_script01_3_M003,neu
,Ses05M_script01_3_M004,xxx
,Ses05M_script01_3_M005,xxx
,Ses05M_script01_3_M006,xxx
,Ses05M_script01_3_M007,xxx
,Ses05M_script01_3_M008,xxx
,Ses05M_script01_3_M009,xxx
,Ses05M_script01_3_M010,exc
,Ses05M_script01_3_M011,xxx
,Ses05M_script01_3_M012,sur
,Ses05M_script01_3_M013,hap
,Ses05M_script01_3_M014,xxx
,Ses05M_script01_3_M015,xxx
,Ses05M_script01_3_M016,exc
,Ses05M_script01_3_M017,exc
,Ses05M_script01_3_M018,sur
,Ses05M_script01_3_M019,sad
,Ses05M_script01_3_M020,sad
,Ses05M_script01_3_M021,sad
,Ses05M_script01_3_M022,neu
,Ses05M_script01_3_M023,sad
,Ses05M_script01_3_M024,xxx
,Ses05M_script01_3_M025,sad
,Ses05M_script01_3_M026,sad
,Ses05M_script01_3_M027,sad
,Ses05M_script01_3_M028,xxx
,Ses05M_script01_3_M029,sad
,Ses05M_script01_3_M030,sad
,Ses05M_script01_3_M031,xxx
,Ses05M_script01_3_M032,xxx
,Ses05M_script01_3_M033,sad
,Ses05M_script01_3_M034,xxx
,Ses05M_script01_3_M035,xxx
,Ses05M_script01_3_M036,sad
,Ses05M_script01_3_M037,fru
,Ses05M_script01_3_M038,fru
,Ses05M_script01_3_M039,sad
,Ses05M_script01_3_M040,sad
,Ses05M_script01_3_M041,exc
,Ses05M_script01_3_M042,hap
,Ses05F_impro01_F000,neu
,Ses05F_impro01_F001,fru
,Ses05F_impro01_F002,fru
,Ses05F_impro01_F003,fru
,Ses05F_impro01_F004,fru
,Ses05F_impro01_F005,fru
,Ses05F_impro01_F006,fru
,Ses05F_impro01_F007,fru
,Ses05F_impro01_F008,neu
,Ses05F_impro01_F009,fru
,Ses05F_impro01_F010,fru
,Ses05F_impro01_F011,fru
,Ses05F_impro01_F012,fru
,Ses05F_impro01_F013,fru
,Ses05F_impro01_F014,fru
,Ses05F_impro01_F015,fru
,Ses05F_impro01_F016,fru
,Ses05F_impro01_F017,ang
,Ses05F_impro01_F018,ang
,Ses05F_impro01_F019,fru
,Ses05F_impro01_F020,ang
,Ses05F_impro01_F021,fru
,Ses05F_impro01_F022,fru
,Ses05F_impro01_F023,fru
,Ses05F_impro01_M000,neu
,Ses05F_impro01_M001,xxx
,Ses05F_impro01_M002,xxx
,Ses05F_impro01_M003,neu
,Ses05F_impro01_M004,fru
,Ses05F_impro01_M005,fru
,Ses05F_impro01_M006,fru
,Ses05F_impro01_M007,fru
,Ses05F_impro01_M008,fru
,Ses05F_impro01_M009,fru
,Ses05F_impro01_M010,fru
,Ses05F_impro01_M011,fru
,Ses05F_impro01_M012,fru
,Ses05F_impro01_M013,fru
,Ses05F_impro01_M014,fru
